"year","unitid","inst_name","state_name","years_after_entry","earnings_mean"
"2011","156417","Clear Creek Baptist Bible College","Kentucky","8","26400"
"2011","156541","University of the Cumberlands","Kentucky","10","35200"
"2011","156541","University of the Cumberlands","Kentucky","6","27700"
"2011","156541","University of the Cumberlands","Kentucky","8","32500"
"2011","156620","Eastern Kentucky University","Kentucky","10","36400"
"2011","156620","Eastern Kentucky University","Kentucky","6","30100"
"2011","156620","Eastern Kentucky University","Kentucky","8","34900"
"2011","156745","Georgetown College","Kentucky","10","46100"
"2011","156745","Georgetown College","Kentucky","6","32100"
"2011","156745","Georgetown College","Kentucky","8","39800"
"2011","157030","Kentucky Mountain Bible College","Kentucky","10","Suppressed data"
"2011","157030","Kentucky Mountain Bible College","Kentucky","6","Suppressed data"
"2011","157030","Kentucky Mountain Bible College","Kentucky","8","Suppressed data"
"2011","157058","Kentucky State University","Kentucky","10","29200"
"2011","157058","Kentucky State University","Kentucky","6","24800"
"2011","157058","Kentucky State University","Kentucky","8","27300"
"2011","157076","Kentucky Wesleyan College","Kentucky","10","42500"
"2011","157076","Kentucky Wesleyan College","Kentucky","6","30100"
"2011","157076","Kentucky Wesleyan College","Kentucky","8","33000"
"2011","157085","University of Kentucky","Kentucky","10","48600"
"2011","157085","University of Kentucky","Kentucky","6","39000"
"2011","157085","University of Kentucky","Kentucky","8","45300"
"2011","157100","Kentucky Christian University","Kentucky","10","31700"
"2011","157100","Kentucky Christian University","Kentucky","6","26600"
"2011","157100","Kentucky Christian University","Kentucky","8","29000"
"2011","157216","Lindsey Wilson College","Kentucky","10","30600"
"2011","157216","Lindsey Wilson College","Kentucky","6","23800"
"2011","157216","Lindsey Wilson College","Kentucky","8","26300"
"2011","157289","University of Louisville","Kentucky","10","43700"
"2011","157289","University of Louisville","Kentucky","6","35000"
"2011","157289","University of Louisville","Kentucky","8","40200"
"2011","157298","Louisville Presbyterian Theological Seminary","Kentucky","10","Suppressed data"
"2011","157298","Louisville Presbyterian Theological Seminary","Kentucky","6","Suppressed data"
"2011","157298","Louisville Presbyterian Theological Seminary","Kentucky","8","Suppressed data"
"2011","157359","Mid-Continent University","Kentucky","10","46000"
"2011","157359","Mid-Continent University","Kentucky","6","40400"
"2011","157359","Mid-Continent University","Kentucky","8","41800"
"2011","157377","Midway College","Kentucky","10","39100"
"2011","157377","Midway College","Kentucky","6","30900"
"2011","157377","Midway College","Kentucky","8","35900"
"2011","157386","Morehead State University","Kentucky","10","34300"
"2011","157386","Morehead State University","Kentucky","6","26100"
"2011","157386","Morehead State University","Kentucky","8","30500"
"2011","157401","Murray State University","Kentucky","10","39100"
"2011","157401","Murray State University","Kentucky","6","31400"
"2011","157401","Murray State University","Kentucky","8","35700"
"2011","157447","Northern Kentucky University","Kentucky","10","38700"
"2011","157447","Northern Kentucky University","Kentucky","6","31100"
"2011","157447","Northern Kentucky University","Kentucky","8","35700"
"2011","157535","University of Pikeville","Kentucky","10","36100"
"2011","157535","University of Pikeville","Kentucky","6","29900"
"2011","157535","University of Pikeville","Kentucky","8","33200"
"2011","157632","Saint Catharine College","Kentucky","10","34600"
"2011","157632","Saint Catharine College","Kentucky","6","27800"
"2011","157632","Saint Catharine College","Kentucky","8","30500"
"2011","157757","Spalding University","Kentucky","10","44400"
"2011","157757","Spalding University","Kentucky","6","39600"
"2011","157757","Spalding University","Kentucky","8","44000"
"2011","157809","Thomas More College","Kentucky","10","53500"
"2011","157809","Thomas More College","Kentucky","6","45800"
"2011","157809","Thomas More College","Kentucky","8","47800"
"2011","157818","Transylvania University","Kentucky","10","45000"
"2011","157818","Transylvania University","Kentucky","6","29300"
"2011","157818","Transylvania University","Kentucky","8","39200"
"2011","157863","Union College","Kentucky","10","33900"
"2011","157863","Union College","Kentucky","6","26100"
"2011","157863","Union College","Kentucky","8","31500"
"2011","157951","Western Kentucky University","Kentucky","10","37500"
"2011","157951","Western Kentucky University","Kentucky","6","29300"
"2011","157951","Western Kentucky University","Kentucky","8","33200"
"2011","260947","Christian Life College","Illinois","10","Suppressed data"
"2011","260947","Christian Life College","Illinois","6","Suppressed data"
"2011","260947","Christian Life College","Illinois","8","Suppressed data"
"2011","260956","Knowledge Systems Institute","Illinois","10","Suppressed data"
"2011","409254","Erikson Institute","Illinois","10","Suppressed data"
"2011","409254","Erikson Institute","Illinois","6","Suppressed data"
"2011","409254","Erikson Institute","Illinois","8","Suppressed data"
"2010","142832","Adler School of Professional Psychology","Illinois","7","Suppressed data"
"2010","142832","Adler School of Professional Psychology","Illinois","9","Suppressed data"
"2010","143048","School of the Art Institute of Chicago","Illinois","7","30100"
"2010","143048","School of the Art Institute of Chicago","Illinois","9","34300"
"2010","143084","Augustana College","Illinois","7","43300"
"2010","143084","Augustana College","Illinois","9","50100"
"2010","143118","Aurora University","Illinois","7","36800"
"2010","143118","Aurora University","Illinois","9","43000"
"2010","143288","Blackburn College","Illinois","7","34500"
"2010","143288","Blackburn College","Illinois","9","38900"
"2010","143297","Blessing Rieman College of Nursing","Illinois","7","44900"
"2010","143297","Blessing Rieman College of Nursing","Illinois","9","51100"
"2010","143358","Bradley University","Illinois","7","46000"
"2010","143358","Bradley University","Illinois","9","54200"
"2010","143853","Midwestern University-Downers Grove","Illinois","7","106100"
"2010","143853","Midwestern University-Downers Grove","Illinois","9","124300"
"2010","143978","The Chicago School of Professional Psychology at Chicago","Illinois","9","Suppressed data"
"2010","144005","Chicago State University","Illinois","7","32600"
"2010","144005","Chicago State University","Illinois","9","37000"
"2010","144050","University of Chicago","Illinois","7","80500"
"2010","144050","University of Chicago","Illinois","9","87800"
"2010","144281","Columbia College-Chicago","Illinois","7","30300"
"2010","144281","Columbia College-Chicago","Illinois","9","33900"
"2010","144351","Concordia University-Chicago","Illinois","7","37300"
"2010","144351","Concordia University-Chicago","Illinois","9","42300"
"2010","144740","DePaul University","Illinois","7","46400"
"2010","144740","DePaul University","Illinois","9","54900"
"2010","144883","East-West University","Illinois","7","22900"
"2010","144883","East-West University","Illinois","9","25700"
"2010","144892","Eastern Illinois University","Illinois","7","36300"
"2010","144892","Eastern Illinois University","Illinois","9","43100"
"2010","144962","Elmhurst College","Illinois","7","42900"
"2010","144962","Elmhurst College","Illinois","9","47900"
"2010","144971","Eureka College","Illinois","7","31500"
"2010","144971","Eureka College","Illinois","9","37100"
"2010","145275","Garrett-Evangelical Theological Seminary","Illinois","7","Suppressed data"
"2010","145275","Garrett-Evangelical Theological Seminary","Illinois","9","Suppressed data"
"2010","145336","Governors State University","Illinois","7","39900"
"2010","145336","Governors State University","Illinois","9","44700"
"2010","145372","Greenville College","Illinois","7","34700"
"2010","145372","Greenville College","Illinois","9","39400"
"2010","145497","Hebrew Theological College","Illinois","7","25200"
"2010","145497","Hebrew Theological College","Illinois","9","25700"
"2010","145558","Rosalind Franklin University of Medicine and Science","Illinois","7","103000"
"2010","145558","Rosalind Franklin University of Medicine and Science","Illinois","9","160400"
"2010","145600","University of Illinois at Chicago","Illinois","7","50500"
"2010","145600","University of Illinois at Chicago","Illinois","9","58200"
"2010","145619","Benedictine University","Illinois","7","45300"
"2010","145619","Benedictine University","Illinois","9","54100"
"2010","145628","Illinois College of Optometry","Illinois","7","85900"
"2010","145628","Illinois College of Optometry","Illinois","9","84300"
"2010","145637","University of Illinois at Urbana-Champaign","Illinois","7","52300"
"2010","145637","University of Illinois at Urbana-Champaign","Illinois","9","62200"
"2010","145646","Illinois Wesleyan University","Illinois","7","47400"
"2010","145646","Illinois Wesleyan University","Illinois","9","56800"
"2010","145691","Illinois College","Illinois","7","35000"
"2010","145691","Illinois College","Illinois","9","40000"
"2010","145725","Illinois Institute of Technology","Illinois","7","66600"
"2010","145725","Illinois Institute of Technology","Illinois","9","68700"
"2010","145813","Illinois State University","Illinois","7","40600"
"2010","145813","Illinois State University","Illinois","9","46800"
"2010","146241","The John Marshall Law School","Illinois","9","Suppressed data"
"2010","146339","Judson University","Illinois","7","37700"
"2010","146339","Judson University","Illinois","9","42600"
"2010","146427","Knox College","Illinois","7","33300"
"2010","146427","Knox College","Illinois","9","43500"
"2010","146481","Lake Forest College","Illinois","7","42700"
"2010","146481","Lake Forest College","Illinois","9","52500"
"2010","146490","Lake Forest Graduate School of Management","Illinois","7","Suppressed data"
"2010","146490","Lake Forest Graduate School of Management","Illinois","9","Suppressed data"
"2010","146533","Lakeview College of Nursing","Illinois","7","48500"
"2010","146533","Lakeview College of Nursing","Illinois","9","Suppressed data"
"2010","146612","Lewis University","Illinois","7","44600"
"2010","146612","Lewis University","Illinois","9","49200"
"2010","146621","Lexington College","Illinois","7","Suppressed data"
"2010","146621","Lexington College","Illinois","9","Suppressed data"
"2010","146667","Lincoln Christian University","Illinois","7","29200"
"2010","146667","Lincoln Christian University","Illinois","9","32600"
"2010","146676","Lincoln College","Illinois","7","27500"
"2010","146676","Lincoln College","Illinois","9","30000"
